10000
9237,2739
7307,2089
4890,2849
2205,8473
5221,5363
1035,8456
345,6491
4830,3904
4228,3735
9961,8528
3385,3205
164,8055
147,6869
3297,372
1846,1719
7114,2137
9468,9949
5268,3880
1553,8331
4277,1637
3992,6941
9733,9415
1486,628
4277,1880
2151,9057
8496,1963
9588,3293
7409,9934
2047,5079
1017,93
140,6972
8071,9779
7164,6128
6489,960
5960,6241
2252,4800
8230,8895
5158,3463
4358,2892
9011,8324
334,3711
6895,6940
25,5671
948,7057
9850,6723
7403,1716
779,6729
8054,8014
636,584
3371,3989
5619,3745
4287,1513
5479,4821
4151,7130
5867,7316
9068,5044
2160,4255
1547,3321
6939,727
531,3060
4208,5418
2242,7274
2108,8545
5689,74
9425,8170
3598,4314
6498,1645
9733,4344
1537,6375
1149,7655
3211,905
9796,8482
9111,4312
109,1821
870,5684
2199,5244
2096,6233
6424,5257
5982,7181
2364,2290
2035,3660
6636,2524
7159,8395
9836,3993
8413,9289
4498,5797
6333,9761
7846,5426
3954,5720
8426,1437
5356,8236
7422,3676
2659,3780
1191,3943
9882,6069
5373,2182
9662,8289
4322,1848
7549,2968
8159,7375
2259,4926
9662,7534
9684,7021
6066,9567
1083,9399
8874,3444
146,2563
1264,7131
488,6070
943,2906
1580,3734
1179,5948
5387,6409
5932,1148
747,8293
983,4947
2791,5657
3725,7666
776,5349
2450,2295
2533,8835
1235,6372
7296,6664
8857,5920
1666,7086
8998,9648
6424,4571
7169,1959
1752,5093
991,3383
988,5414
974,2199
4368,7914
9122,8371
5114,4239
1364,5746
4242,7915
6693,3603
3671,8723
2931,2509
1498,5235
4159,8881
1133,5188
6990,2807
62,2166
561,2616
858,1703
5327,7872
6810,1200
1954,8299
6315,3111
4483,7126
82,9064
3774,5725
6513,4316
9346,1445
5386,3065
5221,89
2864,3032
7850,3519
7251,4887
5510,8089
7808,4456
774,4168
5780,1643
883,4867
8584,2685
4274,4818
1145,3911
8279,6513
7573,3757
8915,1982
249,9510
9568,8554
8216,4442
2832,7325
656,6721
9638,2946
9348,7868
4885,5278
7617,1332
6770,940
5059,6801
2057,3124
1125,1180
1855,4483
1980,9728
5042,4286
1891,1340
8365,1022
566,2814
1255,7409
5252,8407
6110,6009
7843,4464
2779,5252
3280,7332
4941,5880
3415,1800
7026,9678
607,3512
4898,7074
9610,8195
7199,7506
9167,7289
2064,4954
7261,3108
7158,2479
9321,7853
6981,5326
4961,9940
8348,3508
1900,7153
978,5413
9909,4353
5160,2698
7263,1381
4008,5913
9143,5866
5876,9917
1561,9382
96,300
8336,5330
473,8388
3304,8424
380,3690
6498,5472
7791,4739
9440,2474
885,4886
4066,2566
7465,3309
7113,1546
8164,6190
6755,4893
5132,4463
7344,2364
1965,63
8572,1714
8708,8358
2997,84
8658,1347
884,8579
4444,4119
1104,2003
8492,8714
2049,9298
2342,7007
1053,7118
9279,4855
5733,2157
3095,994
1715,8148
7900,2039
3974,9577
5630,8818
315,9138
6728,3188
7554,648
684,7558
3487,5861
4753,4863
615,8565
9519,8940
9146,929
6771,1509
338,2100
8082,8447
1856,9180
1954,9079
9552,8128
3928,8619
9494,7671
7916,6980
5493,5342
4515,6796
5895,3843
6955,8704
768,3510
4801,8875
6806,5372
4300,454
5777,5864
2496,9059
2420,4359
2023,8362
4193,9760
3713,468
151,1923
9740,5041
8781,7037
5734,8561
3071,9426
9622,6292
848,1363
1564,582
4994,3769
1915,3951
2261,9290
8610,2622
9596,3462
799,8203
802,2265
8712,8326
5654,2254
8271,1364
5819,3784
759,1472
383,8208
5011,2301
3763,750
2923,6823
8410,4413
3708,32
3680,3634
2768,9756
3029,6363
234,641
2987,3824
2337,5998
1811,6930
4469,309
6906,7927
9923,4808
4187,8780
6725,8866
4649,4309
756,3533
6300,9445
6907,4645
7432,1672
8893,6787
7911,5906
2499,3997
1822,9074
3027,4177
9054,8018
1935,6957
6615,5309
1883,4520
8746,7498
9654,9307
3523,282
4051,8367
9232,352
5921,6582
1983,7659
6887,7788
6396,501
2382,8709
2631,2169
7819,7920
9935,4578
7866,6964
3907,5603
7286,8651
8982,723
7873,6288
9737,2949
9556,6446
6456,531
5250,4078
6424,5949
9948,3266
6541,2841
6775,3303
3816,4785
9166,9634
2220,1942
3137,2670
3084,7015
6734,6668
9773,1486
4420,9219
4526,6527
4643,9321
1934,4320
2463,9468
6125,4079
231,1179
3409,3693
1349,3376
5350,3140
3536,7192
9434,4791
3979,6407
6295,7957
2579,2119
9505,3219
1587,8894
6556,8878
4471,5175
518,4142
4234,8718
2237,9627
998,6447
9487,2907
8904,5512
8901,9342
3160,2673
1379,7016
4505,1323
8932,6421
9303,9302
9620,7980
5138,4086
6843,4297
8871,4889
4451,2827
4749,4874
8340,635
6565,3174
9901,3753
5897,4988
9716,1650
5605,3971
264,5902
4069,2095
8678,3873
6532,1100
4678,8454
8971,3503
6355,1742
3228,5528
2427,8640
3102,515
5467,2628
4280,7305
9647,2185
8886,5335
2366,8708
776,6658
6970,5004
1144,3805
6640,7822
7675,5229
8737,1184
4796,3537
967,921
4481,9125
6528,5225
8303,8770
4408,9664
8483,6072
5608,3616
7484,2877
490,8984
7678,995
7335,3375
1989,514
8857,5303
2010,185
6293,2482
6043,5623
2620,4931
9766,4291
6230,3596
2118,7229
6467,8582
8557,2699
5853,4057
754,7350
3524,235
7710,4362
9340,9919
3717,6789
9200,2202
2805,4315
6651,1823
7249,6482
7312,1692
9456,1084
6804,7646
5631,5690
9279,6350
2024,2649
7211,676
2896,3625
6895,5624
3586,6625
3996,9721
9318,3250
1172,24
810,8590
271,7654
2181,6381
5361,4870
2823,9809
3119,4264
2819,4659
3742,4020
2769,2028
8952,5661
6704,6606
4553,2983
8838,8127
5832,1057
2666,9008
6309,4901
9991,3019
7959,6151
5139,3640
3575,7247
5695,9588
1439,1768
1774,1295
4232,7238
2896,8311
7112,6192
5987,95
4223,6046
864,4308
368,1316
9472,9978
7827,5530
4734,9260
8675,1652
7163,9598
5694,4543
4019,2835
3738,3391
8543,9718
3200,5599
9476,4522
2705,6457
9814,3079
9864,1749
1832,6996
6949,856
4658,3220
322,2156
3685,2422
5781,3650
2786,3049
9609,8781
1067,243
9858,6183
3878,4782
4480,225
7134,6388
1726,4488
2854,2986
5106,139
2854,653
7962,638
3601,2075
3226,2776
2228,9192
5602,5080
8710,833
8452,9892
8296,1705
7768,2501
1944,4697
1649,158
2665,9655
6335,5986
7114,4951
8450,6498
3683,3465
8519,8378
9207,2104
8670,6193
6384,4357
1151,8696
5412,6587
2912,8215
7684,1176
1356,7499
325,9145
3337,5980
3207,7674
9053,6849
8917,4537
2530,7250
3421,6366
9392,6102
6681,9394
305,3828
2898,6719
2062,967
6837,7503
176,4627
6950,3528
3819,9475
2080,8229
4068,6875
6379,736
1088,1208
5424,8989
2436,8728
4482,5767
8958,789
7022,7425
5492,1854
217,6033
9631,1272
7864,8302
4100,4507
7790,9853
3198,2951
9336,5696
3679,5469
3910,8486
6436,3841
813,4077
1893,5461
7178,5117
9563,551
2165,9168
2114,6125
3831,7073
7203,6117
2725,7911
8288,4494
7650,7154
4224,1806
8194,8496
6937,331
3038,4972
4626,7003
8386,3793
1889,239
1613,7978
3764,6260
2876,1647
8348,6590
6041,392
9621,4156
6561,9212
3350,2250
3816,8634
4582,9641
5355,4795
2788,9045
702,5083
4838,8317
8224,152
8109,8860
3027,2244
9239,5979
8279,9796
7717,7746
1159,4840
4994,168
2779,7165
3218,9401
2792,5246
8306,4085
2366,998
4192,179
7604,5521
8570,7804
7423,7266
8105,5319
479,4755
3311,6839
5063,8511
5192,2308
3972,9442
5977,613
4643,8833
687,9701
9672,9631
7890,4652
4945,8416
2706,5068
6639,8316
9495,7186
2786,5078
8825,7946
5981,5390
9827,863
754,6702
6741,9817
1998,2017
2143,3156
1912,8691
6863,640
716,983
3155,5458
5393,9364
4897,3297
6685,1721
7485,902
9466,1019
8070,7486
3180,5973
4509,2695
2329,4371
4395,7111
2481,3346
1698,492
9165,8679
491,3577
739,8007
732,2806
7277,6391
7038,4864
5744,1146
2842,4629
9703,2293
3314,1461
8254,4575
7965,9608
8337,6917
8514,2701
1916,5790
8193,1657
6197,3553
7670,7466
8662,2753
4265,2794
416,8995
4850,1258
1186,1091
4871,5586
6816,2729
3475,8682
9056,5635
8197,6036
1641,1945
6842,8250
4373,7327
1816,3313
7837,3835
6416,7471
2160,1759
7964,8497
3926,9438
1915,9244
1508,8993
8314,8383
7827,7084
8921,5491
2872,6634
1629,7758
1159,7556
2090,7648
8177,8152
6690,7845
9909,3610
530,775
8436,9938
4082,9025
963,9363
4163,607
6797,3304
7947,2796
246,173
5606,3761
3063,7906
2373,825
3688,7593
1468,8181
7040,792
7895,7268
8930,9411
4044,8278
2861,1479
5532,1033
2582,2781
634,9993
3409,7773
3960,3902
9994,532
9137,4702
1326,9243
8021,280
6379,5737
8751,9729
5509,1238
5556,6629
6280,1887
5027,6228
5520,6422
1190,9154
7769,8687
1957,7355
8102,6838
4277,2214
1356,527
6555,1293
3016,7530
2965,3807
6740,1243
7709,8040
2782,2000
887,6487
8070,5736
2009,149
4906,1426
7539,2022
4170,1358
2839,2052
4274,2587
9857,9873
8620,2408
6237,7679
7347,4844
754,7729
3649,2661
6821,1514
2627,9314
3834,4241
9271,6936
8784,9021
6434,3294
6524,5460
4556,7283
2392,5509
5135,5486
5412,4663
1345,1235
8785,9331
1559,4407
2099,5047
3343,9375
5095,401
2586,1427
5557,351
5463,6041
3269,5125
5067,7780
2899,3047
3064,6271
6435,1297
5428,1748
1003,5697
8185,4699
4253,9614
5526,6538
4708,5367
794,7311
7714,4236
9922,7240
8919,5354
5731,5922
8403,9175
7500,2624
3018,2226
6699,3280
9469,2799
2211,8673
7201,6681
2382,5809
7695,9446
1540,7105
9139,4834
6000,3402
9351,5249
1378,4253
3380,2552
7854,5171
8109,666
8230,6929
8081,9736
3763,8312
2738,2669
5338,9056
7284,7850
7983,9732
3401,1115
8339,7261
6387,2131
9531,4106
3730,6674
3981,5292
1776,7991
9242,1785
4127,7625
6643,3479
4565,9713
2493,5827
9427,8668
8556,1273
493,9738
9965,1501
9946,815
4770,910
9380,1998
9636,8344
8462,8768
1792,633
9061,3526
5255,540
1594,9425
1684,3770
3056,3782
9485,2571
4003,1802
3728,5999
2217,285
5931,6506
6469,1244
9872,4602
9488,3316
7220,3562
9644,9357
2242,5894
5842,2994
2732,6229
6199,3635
3946,9710
8103,7075
374,9642
650,9523
3039,29
5272,5549
1050,199
4043,9977
445,9395
8916,7528
3574,251
4190,7510
2916,103
5983,2852
737,5929
8912,9196
1355,1763
8145,2080
2275,3999
2317,4167
188,365
3404,7575
5510,3658
1266,7770
9365,2901
8831,7805
1245,5423
9834,389
1439,6654
4916,6997
9747,903
5670,3917
1968,1473
2793,2035
6525,2737
138,5928
5513,8348
5975,9361
9836,5242
2362,5087
1078,6460
2668,3731
7580,3990
6522,6112
449,3750
9531,6912
2654,9781
5263,4480
6310,6178
7669,6012
5258,3171
9165,7296
1140,8069
8056,4527
7334,8974
2507,6161
1078,6194
3006,5357
5965,1948
2317,2027
1254,3804
874,548
8021,3652
4186,8295
6173,7950
8839,772
3404,3881
2332,4632
6090,4500
4526,9794
5641,682
3574,143
7387,7778
3513,6686
936,1921
4510,2708
4193,5395
1541,2413
1343,1417
113,647
2051,3644
3448,327
9927,5398
2246,3792
1360,7899
6755,4839
3332,9063
1980,2611
4895,2884
8425,9767
7378,5001
5555,5652
3324,7390
76,8789
7638,701
8734,7030
1466,1798
8042,1352
5669,1548
9172,3978
1175,2396
283,6474
530,2147
4461,4971
8443,9700
1353,4012
6162,8453
8053,6212
904,2340
9325,1549
4932,7630
2436,9319
4303,1129
9571,8622
4191,2243
3246,3026
7981,6811
8874,2397
7224,2320
7025,9890
6055,8616
6060,8536
8336,1770
4704,7606
8134,8890
4033,3298
3022,9524
1894,1888
177,1409
3438,6925
8712,7103
399,3196
5834,6311
1924,7724
7353,660
7000,8467
5996,808
1911,9474
5836,1664
6745,6463
5956,615
3214,3484
4099,3240
8336,8187
1166,5653
140,7760
4713,2121
753,4318
5099,7672
4671,4390
3790,6195
5804,8355
4254,9953
4600,8140
6273,6035
6038,5388
9287,8420
732,7326
9915,5963
8282,3934
6862,7286
1882,3139
2706,591
114,8831
6175,3796
4299,3844
7994,1884
27,5017
2895,2339
5444,446
2677,1498
6755,1756
211,4528
4838,3786
8357,4592
7801,4043
65,3408
4465,6570
2658,3399
4443,215
1981,559
6402,4599
2783,291
2935,3621
7603,3344
8262,7400
3427,6186
7293,4715
8114,6174
6743,9010
7484,9746
4762,6665
6294,1913
8475,382
4649,1562
8901,6396
7855,2679
9522,485
5908,5501
8231,9007
3623,7163
8790,3343
8325,7178
3224,2310
4468,3977
8707,3637
8019,5533
8291,3923
4242,8254
7818,7291
9669,4041
5663,1853
9754,2352
4940,4877
3282,2149
5416,8053
7874,7312
1071,6817
9447,4790
1478,4989
5617,5843
1382,6884
9430,7501
2768,7354
46,1584
8513,7205
3308,4833
9088,756
102,7407
3814,4218
6933,8441
1320,9506
2386,3677
7580,6173
7006,721
7043,6427
2073,2467
6490,7455
236,7543
8929,6859
5837,8928
3256,2763
7860,1640
8121,4299
5073,3981
6760,439
6018,1380
1438,9222
4832,324
3686,6023
4144,9786
7885,8802
3819,5872
5658,7416
2522,498
3946,4516
7230,1383
7142,3173
8319,5678
9134,203
4888,5691
394,7443
6684,8448
5655,8591
7840,5817
20,9854
4633,1555
6442,1909
7,8056
4190,7877
4325,8518
9339,6712
5260,4099
5748,1329
9759,5203
2740,8008
3492,466
6122,1595
1464,7339
3501,494
6908,6428
7107,1045
1395,2411
5287,6898
3301,2866
9845,2554
9254,7024
305,7476
3715,7886
3733,9423
9134,6123
41,3244
4075,8741
9670,2718
2960,7399
9202,7138
6868,257
5250,3148
4902,4980
8190,145
4918,1728
9119,7523
9164,8437
7913,2220
4820,6010
8240,8684
546,1569
25,6640
7768,1720
3535,6609
7156,7768
6115,6188
7059,4080
3206,6179
872,7854
8109,2960
1634,7364
2811,4841
7917,1040
3619,9313
8147,9804
1849,187
3887,6316
1816,5589
850,5706
8727,5130
8599,2568
8776,7482
1581,3300
7993,542
9646,6323
390,9018
6804,5900
2707,4148
1493,6701
8138,1120
191,8601
462,6909
9203,8067
4446,348
1226,4273
252,2620
6616,1580
4283,9945
7583,7629
3870,2141
516,763
5489,8512
8796,7206
3556,5794
8920,5251
3234,8446
8743,5775
6616,991
38,7848
5915,2705
8046,3968
9135,2668
2394,2523
8301,5385
9562,6343
7097,6431
6807,2516
8189,5365
1522,3875
9670,195
4173,5515
583,9784
5658,262
13,7042
3401,2126
7603,5877
5327,4361
4593,5904
2118,7384
221,4709
8329,1032
8794,7188
9292,1526
4804,8305
9097,4420
5943,7230
1322,4776
3009,6094
362,8265
6015,3332
3963,4924
5934,3920
8958,8090
2171,357
3756,5741
956,975
4563,4036
2627,6029
7919,8379
1758,6558
8434,4783
4458,130
405,977
6559,5766
840,1544
9813,153
8037,6843
1114,9278
7951,9471
1676,8163
9864,4485
5789,2972
6921,3008
7996,432
2286,205
1147,1810
6445,9098
9990,5343
8475,7893
4979,3675
5392,9726
9462,5283
5770,192
5457,5288
7046,334
2421,7890
8303,4039
8360,5989
6937,2865
5726,8734
2854,7757
1597,5703
3945,2950
8871,7852
8280,3198
6780,4705
1451,2383
2217,1123
9329,4625
3271,4095
1636,4419
9406,8573
1131,5992
8335,9193
8403,8889
8922,5768
3207,9300
2451,3201
1147,6418
3419,7812
1121,3348
2112,1
6939,4287
3272,8879
7372,8398
6810,7710
1762,8559
4773,6118
2480,9935
9162,6268
5670,8403
6733,7818
2617,1353
5777,6325
5063,3424
2677,3738
6767,6281
3061,9305
1582,2672
864,8764
1910,9204
5719,6204
6048,4910
9863,8805
4326,8175
8976,4221
4862,5845
9989,2257
6983,3697
2694,9519
9334,1849
6196,6374
2769,1309
3001,926
7614,2665
9696,4372
186,9936
3084,803
1330,5785
3267,3928
9987,3452
9609,7507
4445,9053
2142,4045
4809,7381
6641,7161
6439,3392
3209,4711
164,9258
1511,2929
3162,3457
5755,2644
9792,226
3817,925
2976,315
8953,2812
3224,3177
9913,5446
4792,2072
5192,8630
4764,2579
831,4661
60,8515
1638,1916
4323,1439
7962,4349
2333,1901
5127,9591
5240,4136
1979,8801
5982,5401
4410,4154
8537,6000
914,359
5859,467
9933,4949
3754,5985
493,6310
4061,6813
4038,8658
8775,1826
5315,9838
5867,181
4311,3429
7174,5282
1491,2941
4987,6985
9636,1196
8237,7692
2783,1198
4489,4933
2010,5345
384,391
7420,5046
9367,3012
6129,4614
2749,774
9271,9808
5431,4222
9644,31
6708,643
5086,3812
9368,8280
1476,9119
3450,1989
8039,7870
996,6978
5714,1944
8670,440
7106,1192
3407,7908
1066,3541
1431,2201
3189,3958
6261,102
9347,7079
6958,7475
7580,3386
5369,7608
4890,5140
7271,3476
923,9440
9256,4303
3102,7415
3030,5596
1102,8749
8104,8956
55,2777
7099,6147
9538,2936
9909,3061
4307,7207
6394,6347
1980,5211
1423,2112
8063,7228
6176,601
289,7345
6284,8743
886,8766
2678,7531
8419,5711
7979,7636
5098,4608
1579,5873
4974,7552
228,9081
1673,7239
5619,2481
5014,4740
3970,1565
851,3825
4598,4207
3580,6752
283,1795
2382,8746
7158,4856
9737,8118
2122,9584
3568,6567
4751,3609
2327,3760
4311,9047
4523,2063
9939,9575
2767,4198
4518,105
16,4301
8994,6088
2926,2878
6919,5901
2255,6677
5198,8544
6221,2251
938,4380
7340,6272
9593,1577
2873,6442
6945,4160
3109,5248
9124,9715
4894,5437
7585,2531
909,9699
2206,8268
7359,7983
6003,889
5593,3669
2923,27
9879,9329
7494,232
3821,8626
8991,6770
6458,170
9272,5874
9939,6286
6273,3272
4457,6933
6863,8438
5396,9070
858,8692
4707,5268
7839,1436
6096,9568
6795,3133
979,8189
8066,973
5987,5857
651,443
2689,1350
6628,6971
9979,7463
7453,3969
4467,9912
4665,6986
8832,4517
9091,2219
3719,8672
8857,176
6200,1254
5360,4260
8577,5161
5098,4540
6720,4348
8076,2021
9933,8865
4742,1107
1203,407
9820,964
7968,256
3489,1499
2942,1291
5134,6532
2065,4639
8924,2742
4628,7527
702,1016
5667,9131
9580,4130
1560,3187
1925,1333
7490,4850
9433,8838
9159,9518
894,4922
207,75
4290,3930
8183,731
2989,2822
8897,341
7722,1227
985,9461
3764,1995
511,939
4346,1632
9340,1869
4259,271
5471,8663
6710,4171
4587,4002
2860,1892
694,5425
1665,1423
5542,9453
5628,3494
6552,3252
5022,7193
5899,6435
5337,1071
5897,9757
2284,2337
1680,2259
3530,7348
8819,1525
4720,8314
6074,6340
412,6765
4203,9676
3974,8164
916,144
8251,9618
5634,7533
1679,2597
2975,3836
6230,8861
6189,7725
6227,6256
6826,1042
1242,8005
9024,1718
242,8465
2890,2953
7185,9227
2793,1114
3302,5933
2535,4737
8431,5065
9433,2971
9696,8810
1871,287
4513,6055
8105,9964
4719,3915
4128,8336
9312,3333
7861,3398
77,6631
1448,2245
7431,6548
7649,5584
3006,6814
1282,3991
5698,7929
2184,1440
9998,1398
6320,8334
2893,1993
2963,8185
2489,8333
184,3704
4624,3352
3259,4444
7094,2975
9982,9916
3222,878
3377,1775
8406,9293
5912,1506
5112,3694
5665,717
4981,2324
1268,9670
9813,9491
4913,5453
2323,9294
2703,5774
2540,1345
4042,4295
9028,3223
2898,8330
1207,6230
9120,949
3210,9548
4134,3700
2047,5412
198,4131
1166,2299
1981,3719
1668,497
9467,790
2733,2174
9536,7199
9420,2441
8914,7372
9782,3853
1125,4010
1586,7512
6059,8109
6364,8322
4712,2826
9133,5781
5230,4126
3895,4346
9826,4047
6215,4600
3982,9378
1579,5492
186,4587
2845,4768
1782,7548
236,7087
9023,335
4137,4700
1671,917
3723,5527
4521,9954
8845,2159
1566,8184
97,9543
6954,7065
880,4304
1301,6092
3355,3369
